YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,3,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,10.48,12.90,14.39
2015,1,3,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.36,13.89,15.35
2015,1,3,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.91,14.58,16.04
2015,1,3,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.24,15.01,16.59
2015,1,3,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.35,15.18,16.91
2015,1,3,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.96,14.77,16.42
2015,1,3,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.47,15.27,16.60
2015,1,3,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.92,15.66,16.79
2015,1,3,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.43,15.06,16.19
2015,1,3,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.90,14.47,15.61
2015,1,3,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.38,13.89,14.98
2015,1,3,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,10.67,13.00,14.00
2015,1,3,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,9.56,11.70,12.59
2015,1,3,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.49,10.48,11.27
2015,1,3,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.24,10.17,11.04
2015,1,3,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.96,9.87,11.21
2015,1,3,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.76,8.68,10.15
2015,1,3,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.72,7.64,9.61
2015,1,3,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.96,7.01,9.08
2015,1,3,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.46,6.77,8.26
2015,1,4,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.04,5.91,6.59
2015,1,4,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.48,4.75,5.06
2015,1,4,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.24,4.68,4.56
2015,1,4,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.39,4.02,4.01
2015,1,4,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.95,4.94,4.76
2015,1,4,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.67,5.90,6.03
2015,1,4,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.95,7.62,7.73
