YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,5,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.16,9.20,9.70
2015,1,5,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.20,9.18,9.61
2015,1,5,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.56,9.62,10.08
2015,1,5,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.68,9.76,10.23
2015,1,5,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.61,9.67,10.15
2015,1,5,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.08,10.24,10.76
2015,1,5,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.69,12.16,12.80
2015,1,5,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.07,13.84,14.61
2015,1,5,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.18,15.20,16.07
2015,1,5,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.95,16.14,17.08
2015,1,5,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.42,17.92,18.96
2015,1,5,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.83,17.22,18.25
2015,1,5,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.81,17.18,18.19
2015,1,5,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.90,17.24,18.19
2015,1,5,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.65,16.89,17.77
2015,1,5,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.39,16.57,17.46
2015,1,5,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.98,16.06,16.90
2015,1,5,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.03,14.90,15.67
2015,1,5,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.05,13.62,14.24
2015,1,5,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.97,12.32,12.82
2015,1,5,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.86,11.01,11.46
2015,1,5,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.30,9.18,9.56
2015,1,5,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.24,7.87,8.12
2015,1,6,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.12,6.57,6.75
2015,1,6,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,4.46,4.70,4.83
2015,1,6,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,3.17,3.27,3.33
2015,1,6,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,2.09,2.12,2.14
2015,1,6,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,1.41,1.39,1.37
2015,1,6,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,1.80,1.82,1.83
2015,1,6,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,3.15,3.28,3.36
2015,1,6,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,4.97,5.33,5.52
2015,1,6,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,4.21,4.51,4.79
2015,1,6,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,3.42,3.84,4.29
2015,1,6,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,5.21,5.79,6.05
2015,1,6,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.13,6.61,6.73
2015,1,6,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,4.87,5.11,5.18
2015,1,6,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.72,7.26,7.43
2015,1,6,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.98,7.61,7.84
2015,1,6,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.24,6.75,6.96
2015,1,6,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.32,6.80,6.97
2015,1,6,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.00,7.55,7.74
2015,1,6,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.92,9.86,10.22
2015,1,6,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.99,12.38,12.93
2015,1,6,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.12,14.98,15.73
2015,1,6,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.13,18.74,19.83
2015,1,6,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,18.43,21.69,23.06
2015,1,6,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,19.70,23.34,24.93
2015,1,7,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,20.85,24.90,26.67
2015,1,7,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,21.86,26.22,28.04
2015,1,7,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,22.62,27.22,29.15
2015,1,7,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,23.18,27.95,29.94
2015,1,7,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,23.33,28.13,30.12
2015,1,7,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,23.40,28.24,30.22
2015,1,7,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,23.12,27.85,29.78
2015,1,7,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,22.71,27.28,29.14
2015,1,7,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,22.62,27.15,28.99
2015,1,7,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,22.55,27.07,28.91
2015,1,7,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,22.39,26.85,28.67
2015,1,7,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,22.09,26.45,28.23
2015,1,7,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,21.75,26.00,27.73
2015,1,7,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,21.21,25.28,26.93
2015,1,7,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,20.47,24.30,25.84
2015,1,7,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,19.77,23.38,24.83
2015,1,7,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,19.17,22.60,23.97
2015,1,7,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,18.73,22.01,23.33
2015,1,7,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,18.28,21.43,22.68
2015,1,7,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,17.75,20.75,21.94
2015,1,7,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,17.26,20.12,21.27
2015,1,7,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.70,19.41,20.48
2015,1,7,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.07,18.61,19.62
2015,1,7,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.39,17.73,18.65
2015,1,8,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.70,16.85,17.69
2015,1,8,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.34,16.40,17.21
2015,1,8,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.15,16.15,16.93
2015,1,8,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.90,15.86,16.61
2015,1,8,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.66,15.54,16.25
2015,1,8,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.41,15.21,15.90
2015,1,8,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.02,14.72,15.35
2015,1,8,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.67,14.30,14.90
2015,1,8,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.70,14.35,14.96
2015,1,8,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.72,14.38,15.01
2015,1,8,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.75,14.41,15.03
2015,1,8,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.74,14.39,15.01
2015,1,8,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.57,14.19,14.78
2015,1,8,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.35,13.91,14.49
2015,1,8,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.48,14.06,14.66
2015,1,8,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.27,13.82,14.42
2015,1,8,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.61,13.00,13.54
2015,1,8,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.12,12.38,12.85
2015,1,8,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.36,12.68,13.17
2015,1,8,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.10,12.37,12.85
2015,1,8,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.31,12.62,13.10
2015,1,8,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.04,12.29,12.73
2015,1,8,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.23,12.52,13.01
2015,1,8,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.04,13.54,14.13
2015,1,9,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.99,14.70,15.35
2015,1,9,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.48,15.37,16.12
2015,1,9,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.45,17.84,18.79
2015,1,9,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.88,19.64,20.75
2015,1,9,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.64,19.34,20.41
2015,1,9,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.38,19.06,20.14
2015,1,9,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,17.11,19.97,21.11
2015,1,9,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.37,19.09,20.20
2015,1,9,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.66,19.51,20.71
2015,1,9,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,17.79,20.86,22.12
2015,1,9,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,18.03,21.12,22.37
2015,1,9,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,17.87,20.86,22.03
2015,1,9,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.77,19.53,20.62
2015,1,9,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.62,18.17,19.25
2015,1,9,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.86,18.57,19.77
2015,1,9,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.14,18.94,20.16
2015,1,9,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,16.28,19.10,20.31
2015,1,9,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.37,18.14,19.42
2015,1,9,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.25,16.74,17.92
2015,1,9,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.49,15.80,16.79
2015,1,9,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.96,17.32,18.28
2015,1,9,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.23,17.59,18.53
2015,1,9,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.27,17.57,18.46
2015,1,9,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,15.51,17.86,18.77
2015,1,10,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.60,16.74,17.57
2015,1,10,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.28,16.31,17.09
2015,1,10,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.69,15.59,16.31
2015,1,10,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.25,15.06,15.78
2015,1,10,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.69,14.39,15.09
2015,1,10,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.20,13.83,14.50
2015,1,10,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.20,12.76,13.46
2015,1,10,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.64,15.64,16.43
2015,1,10,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.86,13.39,13.96
2015,1,10,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.70,10.74,11.12
2015,1,10,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.80,8.51,8.83
2015,1,10,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.21,6.61,6.81
2015,1,10,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,4.73,4.94,5.07
2015,1,10,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,4.63,4.78,4.79
2015,1,10,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.24,6.64,6.69
2015,1,10,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,5.52,5.81,5.93
2015,1,10,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,5.48,5.82,5.93
2015,1,10,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,5.77,6.18,6.32
2015,1,10,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,6.29,6.80,7.01
2015,1,10,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,5.77,6.16,6.25
2015,1,10,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.25,7.91,8.20
2015,1,10,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.01,7.61,7.92
2015,1,10,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.32,7.96,8.29
2015,1,10,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.06,10.04,10.52
2015,1,11,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.13,11.33,11.85
2015,1,11,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.82,9.74,10.18
2015,1,11,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.49,11.77,12.29
2015,1,11,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.78,14.57,15.29
2015,1,11,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.55,15.53,16.32
2015,1,11,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,14.06,16.14,16.99
2015,1,11,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.76,15.77,16.57
2015,1,11,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.95,13.47,14.06
2015,1,11,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.28,12.64,13.16
2015,1,11,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.85,12.12,12.61
2015,1,11,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.44,11.65,12.14
2015,1,11,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.20,10.06,10.41
2015,1,11,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.17,10.00,10.32
2015,1,11,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.05,9.88,10.19
2015,1,11,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.02,9.83,10.13
2015,1,11,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.97,9.76,10.05
2015,1,11,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.88,9.66,9.95
2015,1,11,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.78,9.54,9.83
2015,1,11,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.85,9.64,9.93
2015,1,11,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.36,10.25,10.56
2015,1,11,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.67,10.62,10.96
2015,1,11,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.29,11.35,11.73
2015,1,11,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.17,11.19,11.55
2015,1,11,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.69,10.59,10.92
2015,1,12,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.65,10.62,10.99
2015,1,12,1,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.69,11.78,12.16
2015,1,12,2,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.96,12.11,12.51
2015,1,12,3,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.69,11.79,12.19
2015,1,12,4,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.92,12.06,12.46
2015,1,12,5,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.31,12.57,13.02
2015,1,12,6,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.10,12.35,12.80
2015,1,12,7,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.43,12.73,13.20
2015,1,12,8,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.53,12.86,13.34
2015,1,12,9,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.55,12.94,13.45
2015,1,12,10,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.40,12.75,13.26
2015,1,12,11,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.79,12.00,12.45
2015,1,12,12,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.75,10.71,11.06
2015,1,12,13,offshore2,-44.971313,59.883549,-45.015682,59.873451,10.17,11.31,11.75
2015,1,12,14,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.12,9.97,10.32
2015,1,12,15,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.34,9.01,9.29
2015,1,12,16,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.60,8.22,8.49
2015,1,12,17,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.29,7.91,8.19
2015,1,12,18,offshore2,-44.971313,59.883549,-45.015682,59.873451,7.31,7.96,8.27
2015,1,12,19,offshore2,-44.971313,59.883549,-45.015682,59.873451,8.24,9.12,9.52
2015,1,12,20,offshore2,-44.971313,59.883549,-45.015682,59.873451,9.70,10.84,11.29
2015,1,12,21,offshore2,-44.971313,59.883549,-45.015682,59.873451,11.43,12.91,13.51
2015,1,12,22,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.90,14.68,15.42
2015,1,12,23,offshore2,-44.971313,59.883549,-45.015682,59.873451,13.04,14.88,15.66
2015,1,13,0,offshore2,-44.971313,59.883549,-45.015682,59.873451,12.85,14.64,15.39
