YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,1,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.28,2.77,5.54
2015,1,1,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,0.39,1.79,4.26
2015,1,2,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,0.75,1.20,3.55
2015,1,2,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,0.68,1.20,3.52
2015,1,2,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,0.59,1.93,4.48
2015,1,2,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.08,3.09,6.02
2015,1,2,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.69,4.01,7.22
2015,1,2,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.31,4.74,8.01
2015,1,2,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.51,5.11,8.41
2015,1,2,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.87,4.39,7.60
2015,1,2,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.60,3.92,6.92
2015,1,2,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.30,4.79,7.87
2015,1,2,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.11,5.97,9.30
2015,1,2,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.97,6.01,9.41
2015,1,2,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.36,5.25,8.62
2015,1,2,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.95,4.20,7.05
2015,1,2,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.52,4.83,7.28
2015,1,2,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.86,7.90,9.79
2015,1,2,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.48,6.22,8.11
2015,1,2,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.99,6.62,9.09
2015,1,2,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.66,5.44,8.56
2015,1,2,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.45,3.97,7.02
2015,1,2,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.64,3.61,6.35
2015,1,2,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.32,3.15,5.33
2015,1,2,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.86,2.29,4.20
2015,1,2,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.97,1.98,3.47
2015,1,3,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.70,1.91,2.57
2015,1,3,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.94,1.86,1.54
2015,1,3,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.88,2.22,0.87
2015,1,3,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.43,2.52,0.79
2015,1,3,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.30,2.30,0.95
2015,1,3,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.45,2.51,1.90
2015,1,3,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.71,3.63,3.40
2015,1,3,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.44,5.53,5.56
2015,1,3,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.04,8.27,8.21
2015,1,3,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.35,10.13,10.71
2015,1,3,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.45,9.89,10.57
2015,1,3,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.82,9.07,9.84
2015,1,3,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.02,8.19,8.88
2015,1,3,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.29,8.65,9.33
2015,1,3,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.75,9.31,9.99
2015,1,3,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.97,9.58,10.45
2015,1,3,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.01,9.78,10.74
2015,1,3,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.95,8.88,10.26
2015,1,3,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.51,9.54,10.23
2015,1,3,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.96,12.57,13.36
2015,1,3,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.88,14.35,16.10
2015,1,3,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,12.22,15.62,18.58
2015,1,3,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.91,17.49,20.61
2015,1,3,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,15.59,19.47,22.24
2015,1,4,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.78,22.19,25.04
2015,1,4,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,19.22,23.98,27.13
2015,1,4,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.69,22.06,25.12
2015,1,4,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.67,22.16,25.40
2015,1,4,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,20.34,25.56,29.47
2015,1,4,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,21.12,26.46,30.44
2015,1,4,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,21.11,26.39,30.20
2015,1,4,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,21.20,26.53,30.26
2015,1,4,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,21.01,26.32,30.01
2015,1,4,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,19.32,24.19,27.56
2015,1,4,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.81,22.24,25.16
2015,1,4,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.70,22.20,25.20
2015,1,4,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,15.53,19.62,22.77
2015,1,4,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,12.94,16.53,19.46
2015,1,4,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.12,12.32,14.10
2015,1,4,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.01,8.56,9.66
2015,1,4,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.36,4.88,5.54
2015,1,4,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.26,1.89,2.27
2015,1,4,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.43,0.84,1.89
2015,1,4,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.23,0.69,1.38
2015,1,4,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.14,2.43,4.43
2015,1,4,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.60,3.08,4.75
2015,1,4,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.38,3.40,5.20
2015,1,4,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.96,4.93,6.89
2015,1,5,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.50,4.61,6.53
2015,1,5,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,0.93,2.69,4.30
2015,1,5,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.62,3.47,5.09
2015,1,5,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.22,3.96,5.66
2015,1,5,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.09,3.04,4.82
2015,1,5,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.16,0.79,2.31
2015,1,5,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.73,0.72,1.78
2015,1,5,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.28,1.66,1.63
2015,1,5,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.28,1.48,1.48
2015,1,5,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.29,1.22,1.67
2015,1,5,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.75,3.35,4.80
2015,1,5,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.56,3.54,5.29
2015,1,5,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.01,4.79,6.46
2015,1,5,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.36,5.22,6.84
2015,1,5,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.70,6.87,8.39
2015,1,5,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.31,10.53,11.97
2015,1,5,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.12,12.52,14.01
2015,1,5,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.41,11.79,13.33
2015,1,5,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.29,10.60,12.16
2015,1,5,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.34,7.48,9.01
2015,1,5,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.67,3.85,5.08
2015,1,5,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.99,3.23,3.68
2015,1,5,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.65,3.70,4.42
2015,1,5,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.40,3.42,4.96
2015,1,6,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.25,1.80,4.05
2015,1,6,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.91,1.37,0.99
2015,1,6,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.70,1.16,0.63
2015,1,6,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.70,0.36,0.91
2015,1,6,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.28,3.81,3.49
2015,1,6,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.23,12.03,13.62
2015,1,6,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.77,15.23,16.69
2015,1,6,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.11,16.61,18.91
2015,1,6,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.80,18.52,20.95
2015,1,6,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,15.93,19.89,22.66
2015,1,6,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.16,20.00,23.16
2015,1,6,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.88,20.87,23.91
2015,1,6,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.17,20.04,22.94
2015,1,6,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.41,16.69,19.26
2015,1,6,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.98,11.42,13.32
2015,1,6,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.42,6.30,7.95
2015,1,6,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.89,5.95,8.13
2015,1,6,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.79,5.84,8.29
2015,1,6,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.97,3.84,6.38
2015,1,6,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.93,4.88,7.18
2015,1,6,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.33,5.40,7.78
2015,1,6,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.63,4.37,6.43
2015,1,6,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.12,2.53,4.13
2015,1,6,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,0.96,2.71,4.21
2015,1,7,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.16,5.06,6.79
2015,1,7,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.07,7.22,9.05
2015,1,7,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.44,6.59,8.32
2015,1,7,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.33,9.68,11.75
2015,1,7,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.79,18.29,20.96
2015,1,7,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,15.61,19.06,21.47
2015,1,7,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.52,20.07,22.29
2015,1,7,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.81,21.59,23.78
2015,1,7,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,18.47,22.38,24.56
2015,1,7,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,18.51,22.40,24.54
2015,1,7,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,18.73,22.62,24.75
2015,1,7,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,18.74,22.58,24.69
2015,1,7,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,18.60,22.33,24.38
2015,1,7,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,18.25,21.85,23.82
2015,1,7,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.77,21.28,23.18
2015,1,7,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.72,21.27,23.20
2015,1,7,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.88,21.55,23.57
2015,1,7,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.72,21.46,23.55
2015,1,7,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.00,20.61,22.69
2015,1,7,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.15,19.59,21.62
2015,1,7,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,15.23,18.47,20.42
2015,1,7,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.76,16.73,18.57
2015,1,7,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.78,14.42,16.17
2015,1,7,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.14,12.59,14.35
2015,1,8,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.45,11.88,13.71
2015,1,8,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.49,11.96,13.85
2015,1,8,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.28,11.76,13.68
2015,1,8,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.96,11.47,13.38
2015,1,8,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.31,10.78,12.72
2015,1,8,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.78,10.17,12.15
2015,1,8,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.29,9.70,11.72
2015,1,8,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.01,9.48,11.52
2015,1,8,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.52,10.08,12.22
2015,1,8,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.84,11.46,13.59
2015,1,8,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.68,12.32,14.44
2015,1,8,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.78,13.50,15.57
2015,1,8,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.48,14.26,16.31
2015,1,8,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.92,14.76,16.85
2015,1,8,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,12.54,15.42,17.53
2015,1,8,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,12.50,15.37,17.46
2015,1,8,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,12.14,14.99,17.10
2015,1,8,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.02,13.76,15.85
2015,1,8,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.12,12.86,15.08
2015,1,8,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.39,12.12,14.48
2015,1,8,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.92,11.66,14.06
2015,1,8,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.55,11.29,13.68
2015,1,8,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.70,11.47,13.97
2015,1,8,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.78,11.54,14.05
2015,1,9,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.37,12.12,14.52
2015,1,9,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.41,13.16,15.40
2015,1,9,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.32,14.13,16.26
2015,1,9,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.99,14.82,16.82
2015,1,9,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.29,16.25,18.17
2015,1,9,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.01,17.03,18.88
2015,1,9,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.70,17.83,19.74
2015,1,9,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.72,20.15,22.01
2015,1,9,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.32,17.27,18.85
2015,1,9,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,15.69,18.79,20.37
2015,1,9,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,17.31,20.69,22.31
2015,1,9,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.73,20.00,21.56
2015,1,9,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.55,19.82,21.38
2015,1,9,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.56,19.82,21.37
2015,1,9,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,16.31,19.43,20.89
2015,1,9,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,15.61,18.52,19.88
2015,1,9,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.80,17.56,18.89
2015,1,9,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.85,16.42,17.77
2015,1,9,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,12.94,15.50,16.99
2015,1,9,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.05,15.76,17.44
2015,1,9,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,13.65,16.60,18.43
2015,1,9,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.13,17.20,19.10
2015,1,9,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.21,17.32,19.24
2015,1,9,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.65,17.84,19.79
2015,1,10,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,14.52,17.69,19.63
2015,1,10,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,12.76,15.69,17.59
2015,1,10,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.93,13.58,15.41
2015,1,10,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.68,13.34,15.17
2015,1,10,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.69,14.38,16.15
2015,1,10,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.80,14.45,16.14
2015,1,10,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,11.10,13.65,15.30
2015,1,10,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,10.54,13.00,14.59
2015,1,10,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,9.94,12.15,13.58
2015,1,10,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.27,10.20,11.54
2015,1,10,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.58,9.32,10.61
2015,1,10,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.53,8.06,9.35
2015,1,10,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.16,4.88,6.53
2015,1,10,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.55,2.13,2.87
2015,1,10,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.07,1.23,0.58
2015,1,10,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.97,0.96,1.13
2015,1,10,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,4.17,2.89,1.82
2015,1,10,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.15,3.77,2.47
2015,1,10,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.36,3.17,2.56
2015,1,10,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.61,4.13,4.27
2015,1,10,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.28,7.86,8.61
2015,1,10,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.21,11.62,13.17
2015,1,10,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.85,12.59,13.83
2015,1,10,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,8.91,12.28,13.29
2015,1,11,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.53,8.35,9.01
2015,1,11,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.25,4.82,5.54
2015,1,11,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.49,3.89,5.15
2015,1,11,3,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.34,3.23,4.02
2015,1,11,4,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.14,2.41,3.63
2015,1,11,5,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.29,5.17,7.08
2015,1,11,6,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.50,10.08,12.31
2015,1,11,7,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.66,9.15,11.09
2015,1,11,8,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.71,9.10,10.96
2015,1,11,9,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.54,8.76,10.56
2015,1,11,10,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,5.75,8.03,9.92
2015,1,11,11,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,6.21,8.71,10.88
2015,1,11,12,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,7.24,9.87,12.22
2015,1,11,13,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.26,5.43,7.65
2015,1,11,14,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.67,4.73,6.75
2015,1,11,15,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.97,4.60,6.40
2015,1,11,16,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.64,5.01,6.69
2015,1,11,17,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.75,5.32,7.19
2015,1,11,18,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,3.29,4.81,6.83
2015,1,11,19,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.88,4.44,6.50
2015,1,11,20,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.82,4.18,5.83
2015,1,11,21,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.73,3.54,4.57
2015,1,11,22,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,2.27,2.96,3.75
2015,1,11,23,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.49,2.93,3.87
2015,1,12,0,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.36,2.34,3.52
2015,1,12,1,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.44,1.70,3.24
2015,1,12,2,AWS_0680_1,-44.062248,60.183308,-44.103203,60.177929,1.71,2.47,4.11
