YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,3,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.69,10.69,10.80
2015,1,3,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.01,11.24,12.21
2015,1,3,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.35,11.69,13.03
2015,1,3,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.07,11.44,12.92
2015,1,3,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.89,11.18,12.61
2015,1,3,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.91,9.87,11.06
2015,1,3,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.18,9.10,10.39
2015,1,3,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.16,9.24,10.74
2015,1,3,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.37,9.56,11.22
2015,1,3,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.26,9.55,11.29
2015,1,3,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.86,9.14,10.82
2015,1,3,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.13,9.35,10.39
2015,1,3,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.25,10.95,11.70
2015,1,3,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.62,11.75,12.59
2015,1,3,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.31,12.79,13.96
2015,1,3,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.87,14.73,16.12
2015,1,3,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.35,16.57,17.80
2015,1,4,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.52,17.86,19.55
2015,1,4,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,14.28,18.58,21.38
2015,1,4,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.72,17.93,21.22
2015,1,4,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.33,16.37,19.55
2015,1,4,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.31,12.92,15.59
2015,1,4,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.23,10.98,12.63
2015,1,4,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.70,9.71,9.25
2015,1,4,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.17,5.71,5.42
2015,1,4,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.24,2.00,2.48
2015,1,4,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.44,1.44,1.97
2015,1,4,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,2.60,1.82,2.04
2015,1,4,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,2.38,4.24,4.73
2015,1,4,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,1.01,1.57,2.42
2015,1,4,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.30,1.87,1.66
2015,1,4,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.35,4.98,4.30
2015,1,4,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.00,4.34,3.85
2015,1,4,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,2.55,1.88,2.51
2015,1,4,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,1.38,2.90,4.20
2015,1,4,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.77,6.88,8.86
2015,1,4,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.39,8.17,10.95
2015,1,4,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.39,7.70,9.44
2015,1,4,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.33,9.46,10.82
2015,1,4,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.43,9.31,10.42
2015,1,4,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.70,8.62,9.82
2015,1,5,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.78,8.91,10.29
2015,1,5,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.45,8.72,10.27
2015,1,5,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.43,7.78,9.30
2015,1,5,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.39,6.93,8.52
2015,1,5,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.07,6.56,8.25
2015,1,5,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.51,6.90,8.51
2015,1,5,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.00,7.13,8.63
2015,1,5,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.85,6.97,8.38
2015,1,5,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.40,7.71,9.24
2015,1,5,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.03,9.46,11.08
2015,1,5,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.13,10.51,12.03
2015,1,5,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.85,11.33,12.91
2015,1,5,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.12,13.76,15.23
2015,1,5,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.23,15.02,16.44
2015,1,5,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.14,14.90,16.29
2015,1,5,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.92,14.51,15.78
2015,1,5,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.74,14.40,15.72
2015,1,5,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.03,13.65,15.03
2015,1,5,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.06,12.46,13.75
2015,1,5,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.97,10.10,11.39
2015,1,5,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.39,8.61,10.10
2015,1,5,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.07,6.28,7.97
2015,1,5,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,1.44,2.48,4.12
2015,1,5,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,0.52,1.08,2.27
2015,1,6,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,0.82,1.00,1.83
2015,1,6,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.43,1.12,0.98
2015,1,6,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.44,2.89,1.81
2015,1,6,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.14,3.24,2.23
2015,1,6,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.87,3.15,2.38
2015,1,6,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.17,3.73,3.23
2015,1,6,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.01,5.59,5.55
2015,1,6,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.03,4.42,5.41
2015,1,6,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.89,3.21,3.78
2015,1,6,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.69,6.28,6.75
2015,1,6,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.49,5.39,6.01
2015,1,6,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.11,6.07,5.87
2015,1,6,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.26,6.29,6.28
2015,1,6,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.79,6.77,7.10
2015,1,6,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.65,6.21,6.59
2015,1,6,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.58,4.69,5.41
2015,1,6,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,2.72,4.46,5.63
2015,1,6,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.31,5.40,6.87
2015,1,6,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.32,6.59,8.40
2015,1,6,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.89,7.29,9.29
2015,1,6,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.44,7.83,9.75
2015,1,6,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.26,10.83,12.59
2015,1,6,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.00,13.88,15.72
2015,1,6,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.46,16.68,18.56
