YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,100m,load_factor
YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,0.0,0.0
2015,10,7,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.01,0.0001346764381942853
2015,10,7,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.2,0.003395155966162048
2015,10,7,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.51,0.011034705832823418
2015,10,7,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.39,0.0077956354941297965
2015,10,7,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.42,0.008576102355539034
2015,10,7,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.73,0.017625729782225142
2015,10,7,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.49,0.04283259116444592
2015,10,7,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.58,0.09907958244746001
2015,10,7,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.31,0.15284662037977187
2015,10,7,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.1,0.1365693933427707
2015,10,8,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.55,0.09706649633262594
2015,10,8,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.28,0.07996177319502976
2015,10,8,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.97,0.06303404468774541
2015,10,8,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.48,0.04246904420819069
2015,10,8,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.03,0.02729050561797799
2015,10,8,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.91,0.02338993798279475
2015,10,8,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.86,0.021770826794474934
2015,10,8,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.69,0.016379344388523173
2015,10,8,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.9,0.023065477912707355
2015,10,8,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.01,0.026640777537311373
2015,10,8,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.83,0.020804339125280204
2015,10,8,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.07,0.0010240274971691527
2015,10,8,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.44,0.0
2015,10,8,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.85,0.0009728048385122441
2015,10,8,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.18,0.0
2015,10,8,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.63,0.0
2015,10,8,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.15,0.002415088229394268
2015,10,8,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.79,0.0195238018826304
2015,10,8,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.31,0.08176404972734867
2015,10,8,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.35,0.15603762656866263
2015,10,8,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.23,0.1465569159112303
2015,10,8,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.58,0.1750761898467383
2015,10,8,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.3,0.36825080182583114
2015,10,8,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.89,0.4514823316549979
2015,10,9,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.19,0.4964871792173684
2015,10,9,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.12,0.9175860463335096
2015,10,9,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.98,0.9999880793942891
2015,10,9,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.49,0.9999752363736268
2015,10,9,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.66,0.9999987132805978
2015,10,9,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,20.8,1.0
2015,10,9,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,21.49,0.9999998721767659
2015,10,9,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,22.35,1.0
2015,10,9,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.72,0.9999999920916167
2015,10,9,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.3,1.0
2015,10,9,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.08,1.0
2015,10,9,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.68,1.0
2015,10,9,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,26.05,0.0
2015,10,9,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,26.64,0.0
2015,10,9,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,26.2,0.0
2015,10,9,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,25.96,0.0
2015,10,9,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,25.33,0.0
2015,10,9,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.45,1.0
2015,10,9,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.58,0.9999999893988534
2015,10,9,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,22.75,1.0
2015,10,9,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,21.92,0.9999999807821581
2015,10,9,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,21.55,0.9999998820513959
2015,10,9,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,21.07,0.9999999507804833
2015,10,9,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,20.53,1.0
2015,10,10,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.73,0.9999989818715093
2015,10,10,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.34,1.0
2015,10,10,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.91,0.9999411563905498
2015,10,10,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.4,0.8275796256634551
2015,10,10,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.92,0.12312834032164
2015,10,10,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.05,0.33518833236669854
2015,10,10,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.42,0.3845924766161457
2015,10,10,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.94,0.02436457337646633
2015,10,10,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.3,0.0
2015,10,10,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.69,0.016379344388523173
2015,10,10,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.42,0.008576102355539034
2015,10,10,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.18,0.002993367174930267
2015,10,10,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.43,0.008840818261853409
2015,10,10,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.78,0.019205390616364122
2015,10,10,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.78,0.019205390616364122
2015,10,10,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.87,0.02209392891048286
2015,10,10,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.26,0.03483389940900994
2015,10,10,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.46,0.00964807081370208
2015,10,10,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.54,0.0
2015,10,10,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.38,0.002532258266493746
2015,10,10,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.07,0.0008335967149203344
2015,10,10,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.41,0.0
2015,10,10,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.44,0.00910774573672957
2015,10,10,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.27,0.004898730327327719
2015,10,11,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.33,0.006299968645681247
2015,10,11,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.85,0.0009728048385122441
2015,10,11,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.33,0.037198669166033003
2015,10,11,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.1,0.915620395342464
2015,10,11,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.77,1.0
2015,10,11,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.12,0.9999999939157228
2015,10,11,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,26.59,0.0
2015,10,11,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,29.7,0.0
2015,10,11,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,31.94,0.0
2015,10,11,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,32.97,0.0
2015,10,11,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,34.65,0.0
2015,10,11,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,37.09,0.0
2015,10,11,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,39.36,0.0
2015,10,11,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,39.8,0.0
2015,10,11,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,39.34,0.0
2015,10,11,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,38.51,0.0
2015,10,11,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,37.11,0.0
2015,10,11,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,36.33,0.0
2015,10,11,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,34.42,0.0
2015,10,11,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,31.51,0.0
2015,10,11,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,29.34,0.0
2015,10,11,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,26.79,0.0
2015,10,11,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.81,1.0
2015,10,11,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.21,0.999999990899052
2015,10,12,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,22.46,1.0
2015,10,12,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,21.99,0.9999999978185199
2015,10,12,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,21.41,0.9999998650002317
2015,10,12,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,20.83,1.0
2015,10,12,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.15,0.9999987408127418
2015,10,12,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.01,1.0
2015,10,12,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,14.12,1.0
2015,10,12,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,14.42,1.0
2015,10,12,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,14.12,1.0
2015,10,12,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.53,0.9929382641774016
2015,10,12,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.25,0.9852830535648327
2015,10,12,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.81,0.9979575607371737
2015,10,12,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,14.25,1.0
2015,10,12,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.97,0.9997464585999849
2015,10,12,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.81,0.9672314438244893
2015,10,12,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.12,0.7862784045869986
2015,10,12,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.87,0.7492179520592918
2015,10,12,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.74,0.5813250623411484
2015,10,12,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.62,0.41249896499120264
2015,10,12,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.18,0.49496278510565406
2015,10,12,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.52,0.5473064278966416
2015,10,12,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.1,0.7832983797315494
2015,10,12,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.7,0.7242936916810233
2015,10,12,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.04,0.6270812041300464
2015,10,13,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.48,0.5411146891034726
2015,10,13,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.55,0.4026369722213077
2015,10,13,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.89,0.203013767932761
2015,10,13,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.41,0.1608864574085188
2015,10,13,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.58,0.1750761898467383
2015,10,13,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.5,0.16831092131443035
2015,10,13,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.07,0.22070507351804802
2015,10,13,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.5,0.16831092131443035
2015,10,13,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.89,0.203013767932761
2015,10,13,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.53,0.27100932384389237
2015,10,13,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.49,0.39426488278796085
2015,10,13,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.34,0.37366427403296326
2015,10,13,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.89,0.3147374906556918
2015,10,13,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.52,0.26984494757270083
2015,10,13,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.36,0.25162230927789936
2015,10,13,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.85,0.19923887643016708
2015,10,13,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.03,0.13129430855363275
2015,10,13,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.88,0.12019808692229222
2015,10,13,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.88,0.12019808692229222
2015,10,13,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.92,0.06061793667067734
2015,10,13,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.47,0.042107199302750455
2015,10,13,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.54,0.044677195257705506
2015,10,13,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.4,0.03961872986806975
2015,10,13,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.27,0.0351688356757389
2015,10,14,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.16,0.03152556365318843
2015,10,14,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.89,0.022741295614215375
2015,10,14,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.47,0.009921386126565816
2015,10,14,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.05,0.0
2015,10,14,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,0.99,0.0
2015,10,14,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.76,0.0015005974912555534
2015,10,14,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.75,0.0
2015,10,14,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.87,0.0
2015,10,14,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.83,0.056478972062730226
2015,10,14,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.87,0.11946911982999191
2015,10,14,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.48,0.2652167703194831
2015,10,14,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.97,0.6165140505324127
2015,10,14,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.42,0.8304667062680274
2015,10,14,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.05,0.9780512361831663
2015,10,14,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.43,0.9996385424398044
2015,10,14,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.02,1.0
2015,10,14,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.63,0.999998606601182
2015,10,14,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.61,0.9999985392664696
2015,10,14,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.59,1.0
2015,10,14,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.9,0.9999952555768656
2015,10,14,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.61,0.9999796547925652
2015,10,14,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.09,0.9999881784479476
2015,10,14,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.07,0.9999904561022231
2015,10,14,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.85,0.9999925576074119
2015,10,15,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.7,1.0
2015,10,15,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.91,1.0
2015,10,15,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.02,0.9999997857373903
2015,10,15,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.35,0.9999981227404492
2015,10,15,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.09,0.9999991512486011
2015,10,15,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.19,0.9999985300824991
2015,10,15,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.93,1.0
2015,10,15,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.48,0.9999749837596428
2015,10,15,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.89,0.9999947283795421
2015,10,15,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.65,1.0
2015,10,15,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.77,0.9998336933184588
2015,10,15,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.15,1.0
2015,10,15,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.98,0.9999991441389079
2015,10,15,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.12,0.9999851159167003
2015,10,15,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.24,1.0
2015,10,15,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.7,1.0
2015,10,15,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.59,1.0
2015,10,15,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.18,1.0
2015,10,15,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.45,0.9996428019435989
2015,10,15,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.11,0.9998062652703726
2015,10,15,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.1,0.9998204806382509
2015,10,15,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,14.94,1.0
2015,10,15,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.11,0.9998062652703726
2015,10,15,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.76,0.9998258425610707
2015,10,16,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.2,1.0
2015,10,16,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.07,1.0
2015,10,16,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.92,0.9999482793736746
2015,10,16,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,16.0,1.0
2015,10,16,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.97,0.9999818430707829
2015,10,16,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.31,0.9996441134982446
2015,10,16,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,14.04,1.0
2015,10,16,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.37,0.9889039897684044
2015,10,16,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.63,0.9572650968994971
2015,10,16,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.73,0.8730673993470595
2015,10,16,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.84,0.8868631149392725
2015,10,16,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.64,0.8611972482983421
2015,10,16,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.93,0.7580609599058875
2015,10,16,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.47,0.6906826122910802
2015,10,16,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.21,0.6524462015620336
2015,10,16,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.05,0.475281522248631
2015,10,16,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.7,0.291234856485451
2015,10,16,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.81,0.11512747441559766
2015,10,16,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.16,0.07302789595188053
2015,10,16,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.55,0.0
2015,10,16,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.81,0.055593630359314396
2015,10,16,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.17,0.07358824998706831
2015,10,16,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.28,0.035504670863427984
2015,10,16,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.89,0.022741295614215375
2015,10,17,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.12,0.07081959141678942
2015,10,17,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.98,0.025665479930308262
2015,10,17,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.86,0.021770826794474934
2015,10,17,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.39,0.1592615966032088
2015,10,17,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.84,0.444150879066014
2015,10,17,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.02,0.624070146821184
2015,10,17,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.36,0.5225721448626078
2015,10,17,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.55,0.7023770514459365
2015,10,17,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.61,0.7111418019303914
2015,10,17,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.51,0.9495716457476805
2015,10,17,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.88,0.8916606879289286
2015,10,17,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.01,0.9063394100957678
2015,10,17,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.31,0.9346076583217664
2015,10,17,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.24,0.9286741892135264
2015,10,17,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.84,0.8868631149392725
2015,10,17,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.79,0.8806972102304208
2015,10,17,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.83,0.8856446062820131
2015,10,17,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.17,0.9223510245007689
2015,10,17,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.33,0.9362338450678083
2015,10,17,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.84,0.8868631149392725
2015,10,17,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.48,0.839047780708081
2015,10,17,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.6,0.7096810677739671
2015,10,17,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.89,0.6043452125137907
2015,10,17,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.92,0.4559055188753689
2015,10,18,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.19,0.23315079096485475
2015,10,18,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.56,0.09773525986590718
2015,10,18,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.14,0.030870859125664736
2015,10,18,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.8,0.0
2015,10,18,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.38,0.0
2015,10,18,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.35,0.0
2015,10,18,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.14,0.0
2015,10,18,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.94,0.0003966456229539039
2015,10,18,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.29,0.0023359855603542214
2015,10,18,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,0.78,0.0
2015,10,18,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,0.79,0.0
2015,10,18,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.22,0.002026539078014582
2015,10,18,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.64,0.0020789262357632124
2015,10,18,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.08,0.0
2015,10,18,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.84,0.0010343677104410088
2015,10,18,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.33,0.002449756454613782
2015,10,18,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.08,0.0009375549690696839
2015,10,18,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,0.93,0.0
2015,10,18,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.35,0.0024904799062679213
2015,10,18,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.88,0.0
2015,10,18,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.03,0.0004158070973065377
2015,10,18,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.83,0.0
2015,10,18,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.61,0.0
2015,10,18,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.27,0.0
2015,10,19,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.97,0.00019886021773045197
2015,10,19,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.04,0.0
2015,10,19,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.54,0.0024061469323389917
2015,10,19,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.18,0.0
2015,10,19,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.47,0.0
2015,10,19,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.32,0.0
2015,10,19,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.88,0.0007846927458518006
2015,10,19,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.24,0.0
2015,10,19,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.04,0.000562179028991887
2015,10,19,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.37,0.0
2015,10,19,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.18,0.0
2015,10,19,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.57,0.0
2015,10,19,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.33,0.0
2015,10,19,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.06,0.0
2015,10,19,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.91,0.0005922814031633527
2015,10,19,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.92,0.0005273746701016977
2015,10,19,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.03,0.0
2015,10,19,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.59,0.0022629381177488007
