YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,RUNOFF
2015,1,8,0,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,1,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,2,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,3,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,4,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,5,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,6,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,7,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,8,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,9,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,10,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,11,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,12,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,13,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,14,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,15,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,16,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,17,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,18,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,19,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,20,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,21,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,22,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,8,23,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,0,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,1,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,2,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,3,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,4,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,5,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,6,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,7,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,8,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,9,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,10,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,11,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,12,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,13,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,14,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,15,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,16,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,17,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,18,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,19,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,20,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,21,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,22,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,9,23,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,0,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,1,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,2,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,3,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,4,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,5,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,6,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,7,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,8,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,9,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,10,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,11,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,12,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,13,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,14,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,15,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,16,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,17,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,18,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,19,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,20,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,21,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,22,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,10,23,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,0,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,1,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,2,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,3,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,4,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,5,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,6,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,7,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,8,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,9,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,10,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,11,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,12,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,13,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,14,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,15,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,16,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,17,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,18,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,19,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,20,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,21,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,22,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,11,23,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,0,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,1,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,2,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,3,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,4,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,5,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,6,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,7,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,8,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,9,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,10,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,11,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,12,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,13,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,14,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,15,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,16,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,17,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
