YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,RUNOFF
2015,1,4,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,4,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,5,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00090
2015,1,6,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,6,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,7,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,8,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,9,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,10,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00090
2015,1,11,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,11,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,12,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,13,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,3,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,4,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,5,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,6,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,7,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,8,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,9,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,10,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,11,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,12,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,13,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,14,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,15,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,16,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,17,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,18,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,19,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,20,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,21,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,22,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,14,23,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,15,0,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,15,1,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
2015,1,15,2,hydro2,-45.436466,61.378052,-45.437775,61.358173,0.00091
